CompleteName	FileID	FileName	DataCategory	DataType	ProjectID	CaseID	SampleID	SampleType	paired	MTHFD2_expression
d97292a4-c332-45ae-818e-abc7f2ef0a48/41eafe71-a7a8-43be-a8d5-378bb646a4df.FPKM.txt.gz	d97292a4-c332-45ae-818e-abc7f2ef0a48	41eafe71-a7a8-43be-a8d5-378bb646a4df.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-M7-A725	TCGA-M7-A725-01A	Primary Tumor	unpaired	5.728857907496825
794bcdc3-14be-4ce6-943c-4da10e78ed56/c7d5bf94-89a5-4bc8-8a63-615f0dbe5c5e.FPKM.txt.gz	794bcdc3-14be-4ce6-943c-4da10e78ed56	c7d5bf94-89a5-4bc8-8a63-615f0dbe5c5e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7230	TCGA-HC-7230-01A	Primary Tumor	unpaired	5.765196751464125
e507eeb5-215d-4a2d-91d2-eec349c2108e/0490a280-03ac-4135-8f37-fe71f64a8054.FPKM.txt.gz	e507eeb5-215d-4a2d-91d2-eec349c2108e	0490a280-03ac-4135-8f37-fe71f64a8054.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A67R	TCGA-J4-A67R-01A	Primary Tumor	unpaired	3.8440407230319944
0fc620d6-06b6-4a91-b9c7-c5c9524473a0/059dddc4-ed29-4cbb-9a80-550894c21db4.FPKM.txt.gz	0fc620d6-06b6-4a91-b9c7-c5c9524473a0	059dddc4-ed29-4cbb-9a80-550894c21db4.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J9-A8CP	TCGA-J9-A8CP-01A	Primary Tumor	unpaired	4.947161618933073
32688608-57f9-4646-b59a-cb295eb77ca4/166edae7-0242-4a46-8b0b-ae75a362153c.FPKM.txt.gz	32688608-57f9-4646-b59a-cb295eb77ca4	166edae7-0242-4a46-8b0b-ae75a362153c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A8IB	TCGA-KK-A8IB-01A	Primary Tumor	unpaired	5.008430584984165
bb81f0f2-f2ff-44b9-995e-853f3cdbbd41/ff052832-df71-405d-9cc9-8e1f55f65610.FPKM.txt.gz	bb81f0f2-f2ff-44b9-995e-853f3cdbbd41	ff052832-df71-405d-9cc9-8e1f55f65610.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5767	TCGA-CH-5767-01A	Primary Tumor	paired	6.28148243042482
f9a8ad7b-9aaa-4296-8d7f-5b54d8405983/fe2ee510-b575-4983-b16e-c8c8dc699916.FPKM.txt.gz	f9a8ad7b-9aaa-4296-8d7f-5b54d8405983	fe2ee510-b575-4983-b16e-c8c8dc699916.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5512	TCGA-EJ-5512-01A	Primary Tumor	unpaired	5.742844951744866
338f1a28-d9c9-4ba5-9673-422dd64cebe9/372326a0-8232-477c-89b2-f7f08dbe7d23.FPKM.txt.gz	338f1a28-d9c9-4ba5-9673-422dd64cebe9	372326a0-8232-477c-89b2-f7f08dbe7d23.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A6E8	TCGA-KK-A6E8-01A	Primary Tumor	unpaired	5.4286831600692755
9954a2d5-9792-4614-8c10-23c258148c14/b7aa2312-9946-4dc5-a844-7e1cf249e284.FPKM.txt.gz	9954a2d5-9792-4614-8c10-23c258148c14	b7aa2312-9946-4dc5-a844-7e1cf249e284.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6362	TCGA-G9-6362-11A	Solid Tissue Normal	paired	4.388759219425336
ea641eab-51fd-41a6-a251-a6aaf77bffd3/661f0a7e-8262-41ec-8382-c1cf89e3aa8a.FPKM.txt.gz	ea641eab-51fd-41a6-a251-a6aaf77bffd3	661f0a7e-8262-41ec-8382-c1cf89e3aa8a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-M7-A71Z	TCGA-M7-A71Z-01A	Primary Tumor	unpaired	4.447527270710833
b45d9eee-5304-4bdf-ad90-022344024f15/dffeb8a2-5a8e-4a36-933c-6140221991c8.FPKM.txt.gz	b45d9eee-5304-4bdf-ad90-022344024f15	dffeb8a2-5a8e-4a36-933c-6140221991c8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L9	TCGA-ZG-A9L9-01A	Primary Tumor	unpaired	5.558719192962464
fb5e7d6a-336f-46c8-ad3e-b398e33c6d11/64ad6740-678c-4095-8856-4257953beacc.FPKM.txt.gz	fb5e7d6a-336f-46c8-ad3e-b398e33c6d11	64ad6740-678c-4095-8856-4257953beacc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-A9S0	TCGA-G9-A9S0-01A	Primary Tumor	unpaired	5.303423759351012
058d9d24-51b6-4e12-a0d5-5356575c0008/ae9e2486-4cc2-4bf6-bbeb-c467833080d7.FPKM.txt.gz	058d9d24-51b6-4e12-a0d5-5356575c0008	ae9e2486-4cc2-4bf6-bbeb-c467833080d7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9KY	TCGA-ZG-A9KY-01A	Primary Tumor	unpaired	3.2102270907046306
c94d264b-3845-4a81-a485-5d114a768c37/cb5bd5dd-47fa-4e11-ba06-0fec8ddb89d2.FPKM.txt.gz	c94d264b-3845-4a81-a485-5d114a768c37	cb5bd5dd-47fa-4e11-ba06-0fec8ddb89d2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9ZG	TCGA-V1-A9ZG-01A	Primary Tumor	unpaired	5.730523248261628
c3ad5521-414e-4b6e-ba63-ea186e0813d4/4dd0008c-f544-438d-8802-e02dbf6c4a3e.FPKM.txt.gz	c3ad5521-414e-4b6e-ba63-ea186e0813d4	4dd0008c-f544-438d-8802-e02dbf6c4a3e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-2A-A8VT	TCGA-2A-A8VT-01A	Primary Tumor	unpaired	4.425302422857512
fbbc9d69-846e-4c78-8e24-f2638bbeea3b/443da90b-2658-4864-aede-3dcea543cf74.FPKM.txt.gz	fbbc9d69-846e-4c78-8e24-f2638bbeea3b	443da90b-2658-4864-aede-3dcea543cf74.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6496	TCGA-G9-6496-01A	Primary Tumor	paired	4.623185024665387
3ec4fedc-6a37-492a-98da-584f9a79225c/cf4fa58c-803f-4195-bf42-13aa71403d16.FPKM.txt.gz	3ec4fedc-6a37-492a-98da-584f9a79225c	cf4fa58c-803f-4195-bf42-13aa71403d16.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A8QX	TCGA-ZG-A8QX-01A	Primary Tumor	unpaired	5.165726045459505
0c9537e9-3f1d-4e2c-9a2b-2d99458064bc/8913e499-5b3b-41a5-9873-c7ed88e131d9.FPKM.txt.gz	0c9537e9-3f1d-4e2c-9a2b-2d99458064bc	8913e499-5b3b-41a5-9873-c7ed88e131d9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5504	TCGA-EJ-5504-01A	Primary Tumor	unpaired	5.426472735702237
55aeabfa-8696-421f-88ca-32e578341c3d/cf98581e-c0bf-4224-9862-6f4c5c18d7e8.FPKM.txt.gz	55aeabfa-8696-421f-88ca-32e578341c3d	cf98581e-c0bf-4224-9862-6f4c5c18d7e8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7123	TCGA-EJ-7123-01A	Primary Tumor	paired	5.972072071510841
b7a91741-eb48-442b-a430-a8a10b90ebe5/8a69e294-e600-432c-8900-cf8f650a8319.FPKM.txt.gz	b7a91741-eb48-442b-a430-a8a10b90ebe5	8a69e294-e600-432c-8900-cf8f650a8319.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7784	TCGA-EJ-7784-11A	Solid Tissue Normal	paired	4.248699133605246
df7291fb-b82b-484a-b61a-8801d33c6770/d7f93268-df1e-4e93-9592-ac24335b9031.FPKM.txt.gz	df7291fb-b82b-484a-b61a-8801d33c6770	d7f93268-df1e-4e93-9592-ac24335b9031.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-A8FO	TCGA-EJ-A8FO-01A	Primary Tumor	paired	4.831439998696821
2fc4b715-dfc8-4ca9-9244-dd9a86c71910/98ecea60-b27e-4a2a-94cd-f3c606f462f8.FPKM.txt.gz	2fc4b715-dfc8-4ca9-9244-dd9a86c71910	98ecea60-b27e-4a2a-94cd-f3c606f462f8.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7744	TCGA-HC-7744-01A	Primary Tumor	unpaired	5.972420919822222
10830049-6ef8-4337-8902-f17a59d83d83/402b06ae-5456-4e4f-b8ed-8b52b1eb2536.FPKM.txt.gz	10830049-6ef8-4337-8902-f17a59d83d83	402b06ae-5456-4e4f-b8ed-8b52b1eb2536.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-M7-A71Y	TCGA-M7-A71Y-01A	Primary Tumor	unpaired	3.76964530487547
7c4eb0f8-0041-41f6-baf9-a32802613b90/7985247f-9162-420b-b09c-55c977985b1e.FPKM.txt.gz	7c4eb0f8-0041-41f6-baf9-a32802613b90	7985247f-9162-420b-b09c-55c977985b1e.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-J4-A83J	TCGA-J4-A83J-11A	Solid Tissue Normal	paired	3.923685525048117
3497fdf0-35ce-4899-aa90-cbc8a2862b67/5f41f477-99ab-4fc7-a43a-8bf4317c6952.FPKM.txt.gz	3497fdf0-35ce-4899-aa90-cbc8a2862b67	5f41f477-99ab-4fc7-a43a-8bf4317c6952.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-A6RA	TCGA-EJ-A6RA-01A	Primary Tumor	unpaired	4.5290037312767275
c5af9d8d-8bb2-46fe-b733-ca14d520fe26/0f27a12b-0fe7-4811-ac1e-13d3cc1e346b.FPKM.txt.gz	c5af9d8d-8bb2-46fe-b733-ca14d520fe26	0f27a12b-0fe7-4811-ac1e-13d3cc1e346b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5496	TCGA-EJ-5496-01A	Primary Tumor	unpaired	5.24757708334903
24cb4b7d-871f-464a-be62-e45849061d98/a1d5d861-951e-48c6-ae6a-acbae24c214d.FPKM.txt.gz	24cb4b7d-871f-464a-be62-e45849061d98	a1d5d861-951e-48c6-ae6a-acbae24c214d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5752	TCGA-CH-5752-01A	Primary Tumor	unpaired	6.027534400321346
813b7262-fb68-406c-b5f9-5b307604dd7e/fe7abfa5-005e-4436-9855-03bd8c372508.FPKM.txt.gz	813b7262-fb68-406c-b5f9-5b307604dd7e	fe7abfa5-005e-4436-9855-03bd8c372508.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5741	TCGA-CH-5741-01A	Primary Tumor	unpaired	5.190530949770283
f11187cb-77ea-40e4-a678-0d62fa053919/e36f84b0-a02f-4d1f-94a8-a6cacf14b1d7.FPKM.txt.gz	f11187cb-77ea-40e4-a678-0d62fa053919	e36f84b0-a02f-4d1f-94a8-a6cacf14b1d7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5498	TCGA-EJ-5498-01A	Primary Tumor	unpaired	4.903419370873034
8b2dbbda-7a27-4578-b06d-623c7b2503ee/4948e07a-29be-4775-9807-c778df8251f7.FPKM.txt.gz	8b2dbbda-7a27-4578-b06d-623c7b2503ee	4948e07a-29be-4775-9807-c778df8251f7.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9LY	TCGA-ZG-A9LY-01A	Primary Tumor	unpaired	4.981859887927493
2ecb0df7-3c03-486c-9585-9cd1f8fec333/347eebe8-1e5e-484a-bab4-f84147eb9664.FPKM.txt.gz	2ecb0df7-3c03-486c-9585-9cd1f8fec333	347eebe8-1e5e-484a-bab4-f84147eb9664.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A9WK	TCGA-YL-A9WK-01A	Primary Tumor	unpaired	4.826816277869682
9d1371d3-c0b8-4314-a9da-59ad4e4de4f7/19f03b11-c023-4a31-9f11-9b7cd9320e80.FPKM.txt.gz	9d1371d3-c0b8-4314-a9da-59ad4e4de4f7	19f03b11-c023-4a31-9f11-9b7cd9320e80.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KK-A8ID	TCGA-KK-A8ID-01A	Primary Tumor	unpaired	5.020676290215077
fd292ce5-8054-4b4d-8213-714f8bbc8e36/8ffe46a4-3c62-45b0-b850-75fba2b94ab1.FPKM.txt.gz	fd292ce5-8054-4b4d-8213-714f8bbc8e36	8ffe46a4-3c62-45b0-b850-75fba2b94ab1.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6369	TCGA-G9-6369-01A	Primary Tumor	unpaired	6.03366009486244
7b1b0706-1846-4f9d-8789-a93f8ddd5603/b4a2f66b-9138-4e1a-bb21-1f120cf16e39.FPKM.txt.gz	7b1b0706-1846-4f9d-8789-a93f8ddd5603	b4a2f66b-9138-4e1a-bb21-1f120cf16e39.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7820	TCGA-HC-7820-01A	Primary Tumor	unpaired	5.62660448758235
7558312b-6143-4299-8766-06b8679eeedb/326bcde3-94ad-4b17-ab61-733e7cf6ff2f.FPKM.txt.gz	7558312b-6143-4299-8766-06b8679eeedb	326bcde3-94ad-4b17-ab61-733e7cf6ff2f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6498	TCGA-G9-6498-01A	Primary Tumor	unpaired	4.401837698039664
6e17fc1b-0d56-443d-af3d-75270912dcbf/651f481d-370c-420e-9248-e9c2a134be6f.FPKM.txt.gz	6e17fc1b-0d56-443d-af3d-75270912dcbf	651f481d-370c-420e-9248-e9c2a134be6f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7075	TCGA-HC-7075-01A	Primary Tumor	unpaired	5.716202357336853
846be445-83e3-4bb3-82b1-adad6a2183b0/abbc73c6-861b-48f7-8d6f-6ee9bf18a71f.FPKM.txt.gz	846be445-83e3-4bb3-82b1-adad6a2183b0	abbc73c6-861b-48f7-8d6f-6ee9bf18a71f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A8WW	TCGA-V1-A8WW-01A	Primary Tumor	unpaired	5.528570251409065
02473ef3-650e-4edd-8819-61960116b99d/ebfce4d5-b465-48c1-b00d-a693acac89b6.FPKM.txt.gz	02473ef3-650e-4edd-8819-61960116b99d	ebfce4d5-b465-48c1-b00d-a693acac89b6.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-ZG-A9L6	TCGA-ZG-A9L6-01A	Primary Tumor	unpaired	3.9133340966922234
2fd08d1f-75ac-4129-b773-f0524a32cd95/cf9410ef-5f77-4055-850e-5d764b502a68.FPKM.txt.gz	2fd08d1f-75ac-4129-b773-f0524a32cd95	cf9410ef-5f77-4055-850e-5d764b502a68.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-8213	TCGA-HC-8213-01A	Primary Tumor	unpaired	5.944388920939623
9f84b64d-9b28-4a29-8918-22fac2addd66/8b570809-0606-4671-9a9f-9797287a8e3b.FPKM.txt.gz	9f84b64d-9b28-4a29-8918-22fac2addd66	8b570809-0606-4671-9a9f-9797287a8e3b.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7231	TCGA-HC-7231-01A	Primary Tumor	unpaired	5.781508291885581
b71ee653-c59e-481b-ae2f-8eac3d436169/75140780-afad-4633-b7b8-f289abdedcf9.FPKM.txt.gz	b71ee653-c59e-481b-ae2f-8eac3d436169	75140780-afad-4633-b7b8-f289abdedcf9.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A9WH	TCGA-YL-A9WH-01A	Primary Tumor	unpaired	5.534965619253729
448dccd3-92b3-48c8-979c-ad629f8fbb45/a92efe2e-fd0d-4e40-a90f-d0343b079d5d.FPKM.txt.gz	448dccd3-92b3-48c8-979c-ad629f8fbb45	a92efe2e-fd0d-4e40-a90f-d0343b079d5d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XK-AAJR	TCGA-XK-AAJR-01A	Primary Tumor	unpaired	4.78106758351747
6bdd4fbe-0558-4a9e-b7f1-4933bd9b8adf/49961fce-eb8d-4f5d-a129-d551a209ae5d.FPKM.txt.gz	6bdd4fbe-0558-4a9e-b7f1-4933bd9b8adf	49961fce-eb8d-4f5d-a129-d551a209ae5d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5524	TCGA-EJ-5524-01A	Primary Tumor	unpaired	5.236637687211447
799d6673-d3bb-4e9d-880e-dcad397c3a87/15e656ea-3229-42eb-be95-379527324b54.FPKM.txt.gz	799d6673-d3bb-4e9d-880e-dcad397c3a87	15e656ea-3229-42eb-be95-379527324b54.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6499	TCGA-G9-6499-11A	Solid Tissue Normal	paired	4.782822868380758
5a7deb92-dbd9-4e2d-9a6e-65cfe72e4a15/f08f0585-8492-4394-a7b2-995de86cd13a.FPKM.txt.gz	5a7deb92-dbd9-4e2d-9a6e-65cfe72e4a15	f08f0585-8492-4394-a7b2-995de86cd13a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5532	TCGA-EJ-5532-01A	Primary Tumor	unpaired	6.154677339638161
23963bf3-08dc-48bc-ab1b-a086904b350e/cdb0c6e0-ff83-4208-8dc4-53373dec2d94.FPKM.txt.gz	23963bf3-08dc-48bc-ab1b-a086904b350e	cdb0c6e0-ff83-4208-8dc4-53373dec2d94.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5791	TCGA-CH-5791-01A	Primary Tumor	unpaired	5.29870880696526
5fdc4bee-e2c3-495d-8bba-e567ef5864ef/16a11988-6ed2-4906-8f78-fb6e82b02aa2.FPKM.txt.gz	5fdc4bee-e2c3-495d-8bba-e567ef5864ef	16a11988-6ed2-4906-8f78-fb6e82b02aa2.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A9OT	TCGA-V1-A9OT-01A	Primary Tumor	unpaired	2.7313904877447266
fb65900e-333b-4206-ae06-e114a039938d/ea9a4d06-1a1f-4d07-931e-48cbd3f5aeda.FPKM.txt.gz	fb65900e-333b-4206-ae06-e114a039938d	ea9a4d06-1a1f-4d07-931e-48cbd3f5aeda.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5740	TCGA-CH-5740-01A	Primary Tumor	unpaired	5.565862986300755
ccbeea1d-371a-43e7-88ac-413c437b9eb6/a6fd39af-570e-4dcc-a3fd-62ed42192236.FPKM.txt.gz	ccbeea1d-371a-43e7-88ac-413c437b9eb6	a6fd39af-570e-4dcc-a3fd-62ed42192236.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-7523	TCGA-G9-7523-01A	Primary Tumor	unpaired	4.681083532251633
c546b031-2a68-4f64-b98f-b6cd1ba1005c/cfcd8eb5-9864-4463-8d83-d76c6f5dbe54.FPKM.txt.gz	c546b031-2a68-4f64-b98f-b6cd1ba1005c	cfcd8eb5-9864-4463-8d83-d76c6f5dbe54.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5771	TCGA-CH-5771-01A	Primary Tumor	unpaired	4.515317874989706
1fa0ecd7-ff78-4c60-8e32-f5ec8bc6a281/8c36062e-bf1d-4d6c-be76-37d9fd4805bc.FPKM.txt.gz	1fa0ecd7-ff78-4c60-8e32-f5ec8bc6a281	8c36062e-bf1d-4d6c-be76-37d9fd4805bc.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7782	TCGA-EJ-7782-11A	Solid Tissue Normal	paired	4.7427147918575825
219792f4-c25c-4614-92e5-69d412d3d480/a2eb131b-ee21-4502-b626-ee4cd42ef1ea.FPKM.txt.gz	219792f4-c25c-4614-92e5-69d412d3d480	a2eb131b-ee21-4502-b626-ee4cd42ef1ea.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-5505	TCGA-EJ-5505-01A	Primary Tumor	unpaired	5.257638136251124
21476dc7-71b0-4af2-890d-2bc50632ad14/13990c37-cf67-4b43-b962-6b7e99ffc995.FPKM.txt.gz	21476dc7-71b0-4af2-890d-2bc50632ad14	13990c37-cf67-4b43-b962-6b7e99ffc995.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7233	TCGA-HC-7233-01A	Primary Tumor	unpaired	6.1224615941254354
516a4b00-110d-48e9-a37b-bd3c5d72a146/99361799-62be-416d-8f9c-f7da515c596a.FPKM.txt.gz	516a4b00-110d-48e9-a37b-bd3c5d72a146	99361799-62be-416d-8f9c-f7da515c596a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-CH-5750	TCGA-CH-5750-01A	Primary Tumor	unpaired	5.6609750009290245
c3921913-ab39-4b9e-befc-8ad0cdf56087/c7f977c8-a977-4080-a297-6d1567181e64.FPKM.txt.gz	c3921913-ab39-4b9e-befc-8ad0cdf56087	c7f977c8-a977-4080-a297-6d1567181e64.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7818	TCGA-HC-7818-01A	Primary Tumor	unpaired	5.041556159355004
f4f7dbc4-40d9-45fb-9b08-13828cc40f3d/3b075915-1c34-42df-a9ab-973e13aa132d.FPKM.txt.gz	f4f7dbc4-40d9-45fb-9b08-13828cc40f3d	3b075915-1c34-42df-a9ab-973e13aa132d.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-8472	TCGA-EJ-8472-01A	Primary Tumor	unpaired	4.808768607699831
7b1dd218-8adb-486c-9577-271026e8afb1/d4276214-8f76-4de3-9730-c19028624f32.FPKM.txt.gz	7b1dd218-8adb-486c-9577-271026e8afb1	d4276214-8f76-4de3-9730-c19028624f32.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-HC-7232	TCGA-HC-7232-01A	Primary Tumor	unpaired	4.32539146049357
a7a72031-0425-4e38-a404-a1eb459bf0fe/7d9b81fb-d6f8-49a3-a383-a4cbecc80985.FPKM.txt.gz	a7a72031-0425-4e38-a404-a1eb459bf0fe	7d9b81fb-d6f8-49a3-a383-a4cbecc80985.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-V1-A8MU	TCGA-V1-A8MU-01A	Primary Tumor	unpaired	4.832510109735904
be01e042-7485-448d-89ce-d260e48e5232/913e6383-a422-4429-8385-c5ad8d90386c.FPKM.txt.gz	be01e042-7485-448d-89ce-d260e48e5232	913e6383-a422-4429-8385-c5ad8d90386c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-EJ-7330	TCGA-EJ-7330-11A	Solid Tissue Normal	paired	4.131176553586866
c5cf448e-fc50-496a-80a5-ebba4d20eefd/576e9685-ed5f-4ed1-9f27-da74d142d65c.FPKM.txt.gz	c5cf448e-fc50-496a-80a5-ebba4d20eefd	576e9685-ed5f-4ed1-9f27-da74d142d65c.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-XJ-A83G	TCGA-XJ-A83G-01A	Primary Tumor	unpaired	4.666800760436421
1093d03f-ceba-42bb-befd-1ce5edf2ad93/a5f5e1b6-9947-442f-a106-9df71b3a2e75.FPKM.txt.gz	1093d03f-ceba-42bb-befd-1ce5edf2ad93	a5f5e1b6-9947-442f-a106-9df71b3a2e75.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6348	TCGA-G9-6348-11A	Solid Tissue Normal	paired	3.740878426757459
1d09186e-14f6-4917-be3c-785fd13f3f4f/a94e8cae-cfd3-4f4a-bd6c-9cd80852128a.FPKM.txt.gz	1d09186e-14f6-4917-be3c-785fd13f3f4f	a94e8cae-cfd3-4f4a-bd6c-9cd80852128a.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-KC-A7F3	TCGA-KC-A7F3-01A	Primary Tumor	unpaired	5.755393703100902
555464cf-f6e7-4c16-bcee-cb497d99c257/3c3c7702-7b2f-40b9-abad-5c7b276f811f.FPKM.txt.gz	555464cf-f6e7-4c16-bcee-cb497d99c257	3c3c7702-7b2f-40b9-abad-5c7b276f811f.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A8SI	TCGA-YL-A8SI-01A	Primary Tumor	unpaired	5.142516138345782
d5c3bfa9-d7a7-4847-baab-e360e6edd417/9d305e58-9213-4652-ae2b-7ce36ea4d5ff.FPKM.txt.gz	d5c3bfa9-d7a7-4847-baab-e360e6edd417	9d305e58-9213-4652-ae2b-7ce36ea4d5ff.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-YL-A8SC	TCGA-YL-A8SC-01A	Primary Tumor	unpaired	5.405034778031491
64cec8f8-139d-4e5a-8724-3a9fe9da55ed/725ae5e0-0325-4f5e-ba91-7694ac1166bb.FPKM.txt.gz	64cec8f8-139d-4e5a-8724-3a9fe9da55ed	725ae5e0-0325-4f5e-ba91-7694ac1166bb.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-G9-6365	TCGA-G9-6365-01A	Primary Tumor	paired	5.476795857945006
b01b153a-c286-474e-a979-4c86b142857a/9f7d2a09-038f-4a98-85c9-652bdbcc9d33.FPKM.txt.gz	b01b153a-c286-474e-a979-4c86b142857a	9f7d2a09-038f-4a98-85c9-652bdbcc9d33.FPKM.txt.gz	Transcriptome Profiling	Gene Expression Quantification	TCGA-PRAD	TCGA-H9-A6BY	TCGA-H9-A6BY-01A	Primary Tumor	unpaired	4.528682408123226
